label,content
1,에어컨이 꺼져 있는데 실외기가 돌아가요. 사용하지 않는데 물이 떨어져요.
0,가입후 90일 경과건인데 환매수수료가 발생합니다. 왜 그런가요?
0,당사와 타사에 실손보험을 각각 가입했습니다. 중복으로 보장이 되나요?
0,간편비밀번호 서비스는 무엇인가요?
0,보안 프로그램 설치 중 화면이 멈추거나 오류가 발생했습니다.
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,주문한 상품은 언제쯤 받을 수 있나요?
3,개인 사정으로 인해 발권 후 항공편을 이용하지 못했습니다. 어떻게 하죠?
0,치과병원에서 통원치료를 받았습니다. 이 경우도 실손의료비보장특약에서 보장 되나요?
0,변액보험 펀드변경은 왜 하나요?
3,항공 요금규정은 어디서 확인하나요?
0,교보생명 융자콜센터(☎1588-1010) 안내서비스 및 이용시간
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,유레일패스는 어떤 기차를 탈 수 있나요?
3,신용카드 무이자 혜택이 있나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
3,주중에 신혼여행을 가려는데요..?
3,최소 출발 인원이 안 되는 경우는 어떻게 되나요?
2,주문한 상품은 언제쯤 받을 수 있나요?
3,하나투어마일리지를 적립 받는 방법은?
0,회원가입을 하는데 이미 가입되어 있다고 합니다.
1,국내에서 구입한 에어컨을 해외에서 사용해도 되나요.
3,탑승시간 이후 항공권 취소방법은 어떻게 되나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
3,공항미팅시간에 맞춰갈 수 없을 것 같은데 어떤 조치를 취해야 하나요?
3,호텔바우처첨부 요금은 무엇인가요?
3,[유럽]분실 또는 도난 당했거나 부분적으로 사용한 패스의 환불이 가능합니까?
3,모바일 예약은 어떻게 확인하나요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,여행가방은 어떻게 꾸려야 합니까?
0,가입하려는 펀드의 운용현황을 알고 싶은데 조회할 수 있습니까?
2,배송이 지연되는 사유가 무엇인가요?
1,F720 펜 지킴이 기능 -
3,임차계약서 확인방법
1,근접센서 기능이 안되나요?
0,노동부에 신고한 규약과 계약할 내용이 다르면 안됩니까?
0,퇴직연금의 급여는 언제 받을 수 있나요?
3,일정을 변경하고 싶은데 어떻게 해야하나요?
0,회원가입을 하면 보험계약조회를 할 수 있습니까?
1,(설치 후 처음 사용) 가동 중 멈추면서  NO가 떠요.
0,실손의료보험에서 비례분담이란 무엇인가요?
3,중간기착지체류가 무엇인가요?
1,계좌 등록을 하려고 하니  기존에 모바일현금카드에 가입된 고객이라며 계좌 등록이 안됩니다.
1,기존 타사 안드로이드 휴대폰에서 데이터 이동은 어떻게 하나요?
0,펀드계좌 개설후에 인터넷으로 새로운 펀드를 가입하려면 어떻게 해야하나요?
1,(냉방) 실외기에서 물이 떨어져요.
0,운용방법(펀드)의 변경시 소요 기간은 얼마나 걸립니까?
1,LG 페이 앱을 설치하고 싶어요.
1,충전기 연결 시 '수분이 감지되어 충전 불가' 멘트가 떠요.
3,국내선 예약 시 좌석이 필요 없는 유아도 예약을 해야하나요?
2,롯데닷컴 배송흐름은 어떻게 되나요?
3,ALL inclusive가 무엇인가요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,[다이렉트]정기보험이란 무엇인가요?
3,항공권 변경이나 취소가능한가요?
1,난방 선택이 안돼요.
0,타인의 이메일이 발송되었는데요?
1,난간에 설치된 실외기 소음이 커졌어요. 실외기가 떨려요.
3,항공사 마일리지 적립은 어떻게 해야되나요?
3,데이유즈(Day Use)
2,본인인증이란 무엇인가요? 꼭 해야하나요?
0,공인인증서로 로그인하고 싶은데 어떻게 해야 합니까?
2,휴일에도 상품을 받을수 있나요?
3,체류지 정보 등록 여부 확인해 주세요?
3,임신 8개월인데 제주도 갈 수 있나요?
0,가입 후 대출은 언제부터 가능합니까?
0,한번 설정한 퇴직급여제도를 변경 방법 및 그 절차는 무엇인가요?
1,실내기 버튼이 눌러지지 않아요. CL 표시가 떠요.
0,계약자 이름을 개명을 했는데  어떻게 신청해야 해요?
0,퇴직연금제도가 도입되면  현행 퇴직금 제도는 없어지는 건가요?
1,[폭염] 갑자기 냉기가 약해졌어요. 냉기가 안 나와요
2,실시간 계좌이체 이용 방법에 대해 알려주세요.
3,카드사에 확인해보니 중복 승인 되어있습니다  어떻게 하나요?
1,G5 Wi-Fi Sharing.
3,출발 전 자세한 안내를 위한 설명을 받을 수 있나요?
0,퇴직급여를 연금으로만 받아야 합니까? 일시금으로 받을 수는 없습니까?
0,보안메일을 모바일에서 열람하고 싶습니다.
1,배수펌프가 작동하지 않아요.
3,보험이 적용되지 않는 경우
1,배수펌프를 사용 하시나요?
1,난방/히터 선택이 안돼요.
1,리모컨이 안돼요.
0,보장성 보험인데 만기시 납입한 보험료를 모두 받을수 있습니까?
2,상품을 직접 방문하여 수령할 수는 없나요?
1,에어컨 내부청소는 어떻게 하나요.(열교환기가 상부에 있는 모델)
0,어제 통장에 잔고가 없어서 인출이 안되었는데 오늘 인출할 수 있나요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,항공사로 사전좌석지정 위해 전화해서 하나투어 예약번호 말하면 되나요?
3,[요금규정][기타] TAX 요금이 달라지는 이유는 무엇인가요?
3,[수화물/동승자][기타] 기내 반입하지 않고 부치는 수하물의 허용은 어떻게 되나요?
3,[스케줄변경] 예약한 항공권을 변경하거나 취소할 수 있나요?
1,전원을 꺼도 날개가 완전히 닫히지 않아요.
3,항공권 카드결제 후 환불절차는 어떻게 되나요?
2,주문한 상품은 언제쯤 받을 수 있나요?
0,비밀번호가 기억나지 않습니다.
2,배송중인 상품의 위치는 어떻게 확인하나요?
3,여행사에서 항공권을 예약했습니다. 항공사 홈페이지에서는 예약확인이 안 되는 건가요?
1,겨울철 이후 처음 사용한다면 자가 점검을 해보셨나요?
2,주문한 상품은 언제쯤 받을 수 있나요?
0,펀드를 가입하려고 합니다. 펀드에 입금을 어떻게 하나요?
3,모바일 닷컴에서 예약했는데 마일리지 또는 상품권 결제가 가능한가요?
3,[결제오류] 결제요청이 안되요
2,휴일에도 상품을 받을수 있나요?
1,에어컨에 코드가 없어요. 코드가 잘렸어요.
0,퇴직보험자산은 특별계정으로 운용하여 기존의 일반보험자산...
0,변액유니버셜보험의 월대체보험료가 뭔가요?
0,외국에서 사고가 났어요 보장가능합니까?
3,[투어마일리지][사용문의] 가족합산 투어마일리지 사용이 가능한가요?
0,금융거래인증이란 무엇입니까?
2,배송중인 상품의 위치는 어떻게 확인하나요?
1,V35.G7의 상황 인지 기능은 무엇인가요.
3,트윈으로 꼭 투숙해야 합니다. 사전에 미리 확정 받고 갈 수 있나요?
0,실효(효력상실해지)된 계약을 다시 살리고 싶습니다.
0,보안카드 발급은 어떻게 하는 것입니까? 재발급은 어떻게 합니까?
1,LG V10 동영상 활용백서
0,홈페이지에 회원가입을 하면 어떤 혜택이 있나요?
1,휴대폰  정품 소모품 구매는 어떻게 하나요.
2,휴일에도 상품을 받을수 있나요?
0,근로자(개인)가 운용방법으로 개별 주식을 직접 선택할 수 없습니까?
1,USB 케이블 연결 및 충전 중에 LG 캠 플러스는 동작을 하나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
3,해외여행이 건강에 무리가 될까 걱정이 됩니다.
3,요금 미확정은 무엇인가요?
1,가정용 스탠드 에어컨의 분해 청소가 가능한가요.
1,자동건조는 어떤 기능인가요.
1,바람이 나오지 않아요.
1,새 제품인데 사용 중 냄새가 나요.
3,여행시기는 언제가 좋을까요?
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,꼭 스케줄 재확인을 해야하나요?
0,생명보험사가 도산하면 퇴직연금 적립금은 어떻게 보장됩니까?
3,어제 확정되는 요금을 확인했는데 지금은 그 요금이 없어요. or 확정이었는데 지금은 대기로 보여요.
3,[결제수정 및 문의] 항공권 결제는 어떻게 하나요?
3,국내숙박&펜션 예약시 법인카드 결제는 어떻게 하나요?
3,특가 요금도 추가적으로 개인신분할인이 가능한가요?
3,NO-SHOW란 무엇인가요?
2,롯데닷컴 배송흐름은 어떻게 되나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
3,대여한 차량은 어떻게 결제하나요?
3,예약 전 TAX와 예약 후 또는 발권시 TAX가 달라요. 어떻게 된거죠?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
1,(난방) 토출구에서 흰 연기가 나와요. 수증기가 보여요.
3,[기타]항공사 마일리지를 이용해서 예약 및 발권이 가능한가요?
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
0,메일 및 핸드폰 정보가 변경되어 비밀번호 확인이 안 됩니다.
2,회원탈퇴 후 개인정보는 언제 삭제되나요?
3,공항 면세점 이용시간은?
2,상품을 직접 방문하여 수령할 수는 없나요?
1,지문 센서는 어디에 있나요?
1,실내기가 흔들리는데 어떻게 고정하나요.
1,LG 360 VR의 렌즈 위치와 초점 조정 방법은 어떻게 되나요?
0,퇴직연금사업자 선택은 어떤 기준으로 해야 합니까?
2,판매업체 연락처를 알고 싶어요!
1,[G5] 기본 제공하는 젠더에 OTG 연결하면 인식이 안돼요.
0,퇴직연금제를 실시하기 위해서 규약을 작성해야 한다는 데 규약이란 무엇인가요?
0,확정급여형(DB)제도와 확정기여형(DC)제도 중 어느 제도가 부담금이 더 저렴한가요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,롯데닷컴 배송흐름은 어떻게 되나요?
3,언제까지 취소 시 수수료가 없나요?
3,카드 무이자 할부 가능한가요?
1,[안드로이드] 업데이트 후 제품등록시 무한로딩이 발생합니다.
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,해외항공권 구입시 하나투어 마일리지는 얼마나 적립 되나요?
1,필터 청소는 어떻게 하나요.
0,유니버설종신보험 자유납입이 가능하다고 하던데요 자유납입이란?
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,휴대폰 침수시 어떻게 해야 하나요.
0,외국인입니다. 금번 여권기간 만료로 외국인등록번호가 변경되었습니다. 그 후에 MY삼성생명 접속이 되지 않습니다.
1,(난방) 실외기에 성에가 껴요.
0,미국과 한국의 퇴직급여제도는 어떻게 다름니까?
1,사용 설명서 다운로드 방법은 어떻게 되나요.
0,유니버설종신보험 보험료를 납입하지 않으면 월대체보험료로 공제된다고 하는데 월대체보험료란 무엇입니까?
1,Google 계정이나 백업 PIN으로 화면 잠금을 해제할 수 있나요.
1,비밀번호 분실로 화면이 잠기셨나요.
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,가족 카드로 결제가능한가요 ?
0,펀드를 매도했습니다. 손실이 발생했는데 세금이 발생할 수 있나요?
1,LG 캠 플러스는 다운받은 카메라 앱에서 사용할 수 있나요?
3,투숙자가 외국인이면 요금이 달라지나요 ?
0,모든 협회의 협회원들은 단체보험 가입이 가능합니까?
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
3,[일본][규슈] JR 레일패스란 무엇인가요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
1,화면 터치가 안되시나요.
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,실외기는 비를 맞아도 되나요.
3,인솔자와 가이드의 차이점은 무엇인가요?
2,회원가입을 하지 않아도 물건을 주문할 수 있나요?
3,[결제시한] 항공권 결제시한이 변경되어서 결제해달라고 문자가 왔는데 결제요청이 안되요
2,배송 받은 상품이 주문한 상품과 다를 경우에는 어떻게 해야 하나요?
3,레이트 체크아웃 사전 신청 가능한가요?
0,전화로 가입하는 보험도 질병이 있을 경우 진단을 받아야 합니까?
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,표시창에 바람개비 표시가 떠요. 실외기 표시가 떠요.
0,상피내암이 무엇인가요 ?
1,표시창에 CH05가 떠요
2,배송중인 상품의 위치는 어떻게 확인하나요?
3,객실 수 변경을 하고 싶은데 어떻게 하면 되나요?
1,[벽걸이 에어컨] 난방 할 때 실외기가 가동되나요.
3,호텔에서 바우처를 보여주고 체크인하는데 카드 결제를 하라고 합니다.
3,[공항/기내서비스][기타] 항공사 기내서비스 신청가능한가요?
1,해외 USIM 차단 해제 모델 (컨트리락 해제) 이 궁금하세요?
1,필터청소는 어떻게 하나요.
1,전원이 꺼졌다 켜졌다 해요.
3,유류세? 공항이용료? 이건 뭔가요? 항공료 이외에 별도로 지불 해야하나요? '
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,LG 프렌즈(Friends) 구입은 어디서 하나요?
1,에어컨 부품을 택배로 받아볼 수 있나요.
0,신탁상품을 가입하려면 어떻게 해야합니까?
1,2in1 벽걸이 제품만 냉기가 없어요.
0,미적립된 부분은 어떻게 근로자에게 지급되나요?
3,비자 관련 문의
0,퇴직보험 가입시 임금채권보장기금이 얼마나 감면됩니까?
0,운용방법의 선택과 관련해서 주의해야 할 사항은 무엇입니까?
3,인솔자 동행 미정이라고 되어있는데 몇 명부터 동행인가요?
3,탑승수속은 어떻게 해야 하나요?
2,롯데닷컴 배송흐름은 어떻게 되나요?
3,시차적응이 너무 힘듭니다. 쉽게 적응할 수 없을까요?
0,지문인증 서비스는 무엇인가요?
0,확정기여형에 있어서 적립금 운용방법 선정에 근로자들은 금융지식이 없는데  도움이 필요하지 않나요?
1,(크라운)필터 청소는 어떻게 하나요.
3,항공권 부분 환불이 가능한가요?
3,객실 요금은 인당 요금인가요?
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,결제 전인데 예약변경은 어떻게 하나요?
3,예약내용 확인은 어떻게 하나요?
0,변액보험 펀드변경을 할려고 합니다 어떤 펀드로 변경해야 하나요?
0,이혼후 배우자도 그대로 보장가능합니까?
2,롯데닷컴 배송흐름은 어떻게 되나요?
1,표시창에 NO가 뜨면서 작동이 안 돼요. 전원이 꺼져요.
2,휴일에도 상품을 받을수 있나요?
1,Wi-Fi 연결이 잘 안되거나 자주 끊어지시나요.
0,특별계정 투입금액이란 무엇입니까?
1,벽걸이 에어컨에서 물이 떨어져요.
2,우수고객 등급 선정기준이 어떻게 되나요?
3,결제는 카드만 가능한가요?
2,주문한 상품은 언제쯤 받을 수 있나요?
1,사용 중 전원이 꺼졌어요. 날개가 열린 상태로 멈췄어요.
3,[예약실패] 예약이 안되요!!
2,휴일에도 상품을 받을수 있나요?
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,제습 운전을 해도 습도가 내려가지 않아요
3,결제한 항공권 취소하면 환불 수수료가 발생하나요? 발생하면 환불은 얼마나 걸리고 절차는 어떻게 되나요?
3,예약했는데 예약 확인은 어떻게 하나요?
0,펀드 이름의 구성은 어떻게 되나요?
2,배송이 지연되는 사유가 무엇인가요?
3,수화물 규정을 어떻게 되나요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,변액보험 펀드수익률은 직전1년/연환산누적수익률 등 수익률을 표시해 주는데요  어떻게 구하나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
0,제도도입 후에 DC 부담금 또는 DB 퇴직급여 수준을 변경할 수 있나요?
0,매월원리금균등분할상환과 매월원금균등분할상환은 어떻게 다름니까?
1,실외기는 눈 / 비를 맞아도 되나요.
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,V35  G7 붐박스 쇼 기능을 알려주세요.
0,남편계약의 보험료를 납입하고  전부 관리하고 있는 배우자(=예금주)에게 입금확인이 불가한 이유가 무엇입니까?
0,현재 내가 가입한 변액보험 펀드에 어떤 종목이 투자되는지  또는 투자비중은 어떤지 알고 싶습니다.
1,제상 또는 예열이 뜨면서 난방이 안돼요.
2,롯데닷컴 배송흐름은 어떻게 되나요?
2,비밀번호를 잊어버렸는데 임시 비밀번호를 부여 받은 메일 주소도 기억 나지 않아요.
1,에어컨의 월간소비전력은 하루 몇 시간 동안 가동한 수치인가요.
0,실손에서 모든 상해가 다 보장되나요?
2,배송이 지연되는 사유가 무엇인가요?
1,(난방) 실외기에 성에가 껴요.
1,(냉방)실내기에 성에가 껴요.
0,보험계약대출도 인지세가 있나요?
0,펀드와 신탁의 차이점은 무엇입니까?
2,주문한 상품은 언제쯤 받을 수 있나요?
0,확정급여형 퇴직연금에 있어서 사용자가 매년 적립해야 할 의무금액은 얼마인가요?
0,회원가입 시 본인인증을 하면 이름이 틀리다고 나옵니다.(또는 자료가 없다고 나옵니다.)
3,해외 현지에서 출발하는 편도&왕복&다구간 예약할 수 있나요?
1,G7 상태 표시줄에 배터리 퍼센트 표시가 보이지 않아요.
2,주문한 상품은 언제쯤 받을 수 있나요?
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,모든 사업장에서 강제로 퇴직연금제도를 실시해야 하나요?
1,표시창에 LO가 떠요.
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
1,SD 외장메모리 인식이 안되나요?
2,주문한 상품은 언제쯤 받을 수 있나요?
0,가입 후 대출은 언제부터 가능합니까?
2,교환하려는 상품은 어디로 보내면 되나요?
2,상품을 직접 방문하여 수령할 수는 없나요?
3,항공사 홈페이지에서 예약건 조회가 안됩니다.
3,요금에 추가되는 세금(TAX)과 유류할증료는 무엇인가요?
1,LTE 모뎀을 사용하고 계신가요.
2,주문자나 입금자 이름으로 된 은행 계좌가 없을 경우에는 어떻게 환불 받나요?
0,메일로 임시비밀번호를 받았는데 틀리다고 합니다.
0,연금은 몇 년간 받을 수 있나요?
3,[지중해&유럽] 환전은 어떻게 얼마나 해야 할까요?
0,청구를 잘못하였습니다. 취소하고 싶습니다.
0,지급예정일 지정이 가능합니까?
0,청구취소는 어떻게 합니까?
1,LG 페이 카드 결제 비밀번호는 안전한가요.
3,DCC 란 무엇인가요?
0,보험계약대출금(보험계약대출 이자)을 상환하는 방법은 어떤 것들이 있나요?
3,애완동물을 데리고 비행기를 탑승할 수 있나요?
0,본인의 지문만 이용할 수 있나요?
3,수화물은 최대 몇kg까지 무료인가요?
0,교보다이렉트로 보험에 가입하면 어떤 점이 좋아요?
1,G7 상태 표시줄에 배터리 퍼센트 표시가 보이지 않아요.
3,실시간예약(확정예약)과 일반예약(대기예약)의 차이는 뭔가요?
1,배관을 재사용 할 수 있나요.
3,여행 경비는 얼마정도 가져가야 할까요?
1,에어컨 여름 사용 전 점검 방법이 궁금해요
3,[수화물/동승자][기타] 애완동물을 데리고 비행기를 탑승할 수 있나요?
3,주말 업무 및 업무시간 관련 안내
2,롯데닷컴 배송흐름은 어떻게 되나요?
0,건강검진을 받기 위해 입원하였습니다. 실손보험금 청구를 하였는데 보장이 되나요?
1,전원 코드선이 뜨거워요
2,배송이 지연되는 사유가 무엇인가요?
0,계약 전 알릴의무사항 위반 후 2년이 경과 되었는데 보험계약은 유효한가요?
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
3,유럽 현지에서 유레일 패스를 구매할 수 있나요?
0,부부 공동소유 APT의 스마트 모기지론 대출신청 절차는?
2,이미 결제한 주문건의 결제수단을 변경할 수 있나요?
0,대출 이용한 거래내역이 궁금해요(기간별/일자별)
0,해외에서 콜센터를 이용하려고 하는데 전화번호는 어떻게 되나요?
3,예약을 하면 바로 확정이 되는 건가요?
0,변액보험 펀드변경을 할려고 합니다. 어떤 펀드로 변경해야 하나요?
2,발송완료 알림톡(SMS)을 받았는데  송장 추적이 되지 않아요.
1,V35 V30.G7 G6 연속 사진을 촬영한 후 GIF로 사진을 저장하고 싶어요.
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
0,분할/배당 자동송금제도에 대한 안내입니다.
1,(챔피언)에어컨 도어 여는 방법을 알려주세요.
3,세이버 패스는 무엇인가요?
3,도착시간이 늦어질 것 같은데요.어떡하면 될까요?
2,배송이 지연되는 사유가 무엇인가요?
1,에어컨에서 냄새가 나는데 어떻게 청소하나요.
1,홈 화면에서 최근 사용 버튼을 길게 눌러도 메뉴 기능이 안돼요.
1,버튼을 눌러도 동작하지 않아요.(공기청정 좌우바람 먼지상태 습도 등)
1,LG 캠 플러스 버튼의 기능은 무엇인가요?
1,미지근한 바람이 나와요. 난방이 너무 약해요.
0,홈페이지를 통한 아파트 담보대출(스마트 모기지론)과 창구방문 대출과 차이점은?
2,발송완료 알림톡(SMS) 을 받았는데 상품은 언제쯤 받을 수 있는거예요?
0,만기가 있는 적립식으로 가입한 경우 만기일 이후에는 투자한 금액이 운용이 되지 않나요?
2,롯데닷컴 배송흐름은 어떻게 되나요?
0,홈페이지에서 한글 입력이 안되거나 숫자 입력이 안될때 조치 방법 안내
3,단수여권 소지 고객님은 중국 심천 입국시 주의해주세요!
3,항공사 스케쥴 변경으로 취소하고자 하는데 어떻게 해야 하나요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
3,레스토랑(Restaurant) - 뷔페
1,패드 초기화는 어떻게 하나요.
2,휴일에도 상품을 받을수 있나요?
2,배송중인 상품의 위치는 어떻게 확인하나요?
2,안심번호 서비스
3,예약 확인은 어떻게 하나요?
0,공인인증서는 어디서 발급 받나요?
2,배송이 지연되는 사유가 무엇인가요?
2,주문 결제는 안전한가요?
0,MY삼성생명에서 유지계약 해지(해약)시 기준사항입니다.
2,주문한 상품은 언제쯤 받을 수 있나요?
0,해지(해약)는 언제 가능한가요?
1,에어컨 분해 청소가 가능한가요.
2,상품을 받지 못했는데 발송완료로 표시되는 이유가 뭔가요?
1,타는 냄새가 나요.
3,호텔 요금 방금 봤는데 다시 검색하니까 요금이 확인되지를 않습니다?
2,배송이 지연되는 사유가 무엇인가요?
3,비회원예약인데 하나투어 마일리지적립 가능한가요?
0,보험료의 납입을 일시적으로 중단할 수 있는지요?
2,취소한 상품이 배송되었습니다. 어떻게 하나요?
0,확정기여형에 있어서 운용방법의 변경 시 불이익은 없나요?
3,예약할 때 성별과 생년월일을 잘못 입력했는데 비행기 탑승을 못하나요?
0,보험도 예금자보호법에 의해 보호 받을 수 있나요?
